Activity,livingroom_tempterature,livingroom_humidity,livingroom_luminance,study_tempterature,study_humidity,study_luminance,kitchen_tempterature,kitchen_humidity,kitchen_luminance,hallway_tempterature,hallway_humidity,hallway_luminance,bedroom_tempterature,bedroom_humidity,bedroom_luminance,light_livingroom,light_hallway,light_bedroom,light_kitchen,light_study,switch_door_hallway,audio_livingroom,current_watercoldfan_livingroom,current_lamp_bedroom,current_PC_bedroom,current_TV_livingroom,current_lamp_livingroom,current_xbox_livingroom,current_microwave_kitchen,current_AC_bedroom,current_AC_livingroom,current_lamp_study,current_NB_study,current_nightlamp_bedroom,people_hallway,people_livingroom,people_bedroom,people_kitchen,people_study,Timestamp
 WatchingTV,24.63,56.61,186.9,26.11,48.69,8.4,27.74,44.41,17.2,27.02,54.85,46,25.2,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-01
 WatchingTV,24.63,56.61,186.9,26.11,48.69,12.6,27.74,44.41,17.2,27.02,54.47,30,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-01
 WatchingTV,24.63,56.61,186.9,26.11,48.69,12.6,27.74,44.33,19.35,27.02,54.47,30,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-02
 WatchingTV,24.63,56.61,186.9,26.09,48.58,14.7,27.73,44.41,19.35,27.03,54.23,36,25.18,50.29,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-03
 WatchingTV,24.64,56.66,186.9,26.09,48.58,14.7,27.74,44.33,19.35,27.04,54.23,46,25.2,50.29,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-04
 WatchingTV,24.63,56.66,210,26.1,48.58,6.3,27.74,44.33,23.65,27.03,54.41,38,25.2,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-05
 WatchingTV,24.64,56.66,243.6,26.1,48.58,6.3,27.75,44.46,34.4,27.04,54.72,38,25.21,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-06
 WatchingTV,24.64,56.66,243.6,26.1,48.58,8.4,27.74,44.59,21.5,27.04,55.21,44,25.21,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-07
 WatchingTV,24.64,56.66,184.8,26.09,48.58,12.6,27.76,44.59,21.5,27.06,55.71,46,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-09
 WatchingTV,24.64,56.61,237.3,26.09,48.58,10.5,27.76,44.59,19.35,27.06,55.76,38,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-10
 WatchingTV,24.64,56.54,243.6,26.09,48.58,10.5,27.78,44.6,23.65,27.07,55.82,38,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-11
 WatchingTV,24.64,56.61,243.6,26.09,48.58,12.6,27.78,44.6,32.25,27.07,55.71,40,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-12
 WatchingTV,24.64,56.66,189,26.1,48.58,6.3,27.78,44.48,25.8,27.07,55.58,40,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-13
 WatchingTV,24.64,56.66,228.9,26.09,48.58,23.1,27.78,44.48,25.8,27.06,55.46,46,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-14
 WatchingTV,24.64,56.66,228.9,26.09,48.63,10.5,27.8,44.53,23.65,27.07,55.46,40,25.2,50.42,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-16
 WatchingTV,24.64,56.66,228.9,26.09,48.58,4.2,27.8,44.53,23.65,27.06,55.46,46,25.2,50.42,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-16
 WatchingTV,24.64,56.66,228.9,26.09,48.63,21,27.8,44.53,23.65,27.06,55.46,46,25.2,50.42,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-17
 WatchingTV,24.64,56.66,243.6,26.09,48.58,8.4,27.81,44.53,23.65,27.05,55.58,40,25.19,50.36,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-18
 WatchingTV,24.64,56.66,191.1,26.09,48.69,6.3,27.81,44.53,23.65,27.04,55.69,34,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-19
 WatchingTV,24.63,56.66,191.1,26.08,48.69,14.7,27.77,44.53,23.65,27.03,55.89,46,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-21
 WatchingTV,24.62,56.66,191.1,26.08,48.63,10.5,27.74,44.53,23.65,27.02,55.94,48,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-22
 WatchingTV,24.62,56.66,191.1,26.09,48.69,14.7,27.75,44.46,30.1,27.01,56.05,48,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-23
 WatchingTV,24.64,56.66,191.1,26.09,48.69,14.7,27.74,44.46,17.2,27.01,56.05,48,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  on_1,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-23
 WatchingTV,24.63,56.66,201.6,26.09,48.69,8.4,27.74,44.46,17.2,27.01,56.05,48,25.18,50.29,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-24
 WatchingTV,24.62,56.61,214.2,26.09,48.69,10.5,27.73,44.46,23.65,27.01,56.18,48,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-26
 WatchingTV,24.62,56.54,222.6,26.08,48.69,12.6,27.73,44.46,23.65,27.01,56.18,48,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-27
 WatchingTV,24.62,56.54,222.6,26.08,48.69,12.6,27.73,44.46,23.65,27,56.05,42,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-28
 WatchingTV,24.62,56.54,222.6,26.09,48.69,4.2,27.73,44.53,23.65,26.98,56.05,44,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-29
 WatchingTV,24.62,56.61,189,26.1,48.69,12.6,27.72,44.46,23.65,26.98,55.93,44,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-30
 WatchingTV,24.62,56.61,189,26.1,48.69,12.6,27.73,44.46,17.2,26.98,56.05,52,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-31
 WatchingTV,24.62,56.54,207.9,26.09,48.69,10.5,27.72,44.46,23.65,26.98,56.05,52,25.21,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-31
 WatchingTV,24.62,56.54,207.9,26.08,48.69,12.6,27.73,44.46,23.65,26.97,56.12,30,25.21,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-33
 WatchingTV,24.61,56.36,231,26.08,48.69,12.6,27.74,44.46,23.65,26.96,55.87,36,25.2,50.29,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-34
 WatchingTV,24.61,56.41,205.8,26.08,48.69,12.6,27.74,44.46,23.65,26.94,55.8,50,25.19,50.29,0,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-35
 WatchingTV,24.61,56.41,205.8,26.08,48.69,12.6,27.74,44.41,23.65,26.94,55.8,40,25.2,50.18,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-36
 WatchingTV,24.62,56.48,205.8,26.08,48.69,12.6,27.71,44.33,21.5,26.94,55.8,40,25.2,50.24,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-37
 WatchingTV,24.62,56.48,205.8,26.08,48.69,12.6,27.71,44.33,21.5,26.94,56.05,40,25.21,50.29,0,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-38
 WatchingTV,24.62,56.54,205.8,26.08,48.69,12.6,27.72,44.33,23.65,26.93,56.48,44,25.21,50.24,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-38
 WatchingTV,24.62,56.54,205.8,26.08,48.69,12.6,27.71,44.33,19.35,26.94,56.79,44,25.19,50.17,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-39
 WatchingTV,24.61,56.66,205.8,26.08,48.69,12.6,27.71,44.33,21.5,26.94,57.15,44,25.2,50.18,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-40
 WatchingTV,24.61,56.66,205.8,26.08,48.69,12.6,27.71,44.33,17.2,26.95,57.38,48,25.2,50.18,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-41
 WatchingTV,24.62,56.72,153.3,26.08,48.69,12.6,27.7,44.33,21.5,26.94,57.64,50,25.19,50.17,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-43
 WatchingTV,24.62,56.66,235.2,26.08,48.69,12.6,27.7,44.33,25.8,26.96,57.58,42,25.19,50.24,27,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-44
 WatchingTV,24.62,56.66,239.4,26.08,48.69,12.6,27.72,44.41,25.8,26.95,57.38,42,25.19,50.24,27,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-45
 WatchingTV,24.62,56.61,170.1,26.08,48.69,12.6,27.72,44.33,21.5,26.96,57.02,44,25.19,50.24,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-46
 WatchingTV,24.62,56.54,210,26.08,48.69,12.6,27.7,44.46,19.35,26.95,56.66,44,25.18,50.24,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-47
 WatchingTV,24.62,56.43,235.2,26.08,48.69,12.6,27.7,44.46,19.35,26.94,56.54,36,25.19,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-48
 WatchingTV,24.62,56.48,180.6,26.08,48.69,12.6,27.71,44.46,23.65,26.96,56.54,42,25.18,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-49
 WatchingTV,24.61,56.54,180.6,26.09,48.69,6.3,27.72,44.46,19.35,26.96,56.18,44,25.19,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-50
 WatchingTV,24.62,56.54,226.8,26.08,48.69,16.8,27.71,44.46,21.5,26.95,55.75,48,25.18,50.36,0,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-51
 WatchingTV,24.61,56.61,226.8,26.09,48.69,6.3,27.72,44.41,19.35,26.96,55.26,34,25.18,50.42,0,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-53
 WatchingTV,24.62,56.61,184.8,26.09,48.69,18.9,27.71,44.41,15.05,26.96,55.26,34,25.19,50.42,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-54
 WatchingTV,24.62,56.54,241.5,26.08,48.69,18.9,27.73,44.33,27.95,26.95,55.21,34,25.18,50.42,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-55
 WatchingTV,24.62,56.54,241.5,26.07,48.69,4.2,27.73,44.33,21.5,26.96,55.31,38,25.18,50.29,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-56
 WatchingTV,24.62,56.54,193.2,26.07,48.69,4.2,27.75,44.35,25.8,26.96,55.51,38,25.19,50.36,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-52-57
 WatchingTV,24.61,56.61,205.8,26.07,48.69,4.2,27.77,44.41,27.95,26.98,55.93,44,25.19,50.36,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-01
 WatchingTV,24.62,56.66,214.2,26.09,48.69,14.7,27.76,44.41,19.35,26.96,56.41,38,25.21,50.42,18,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-02
 WatchingTV,24.61,56.66,214.2,26.09,48.69,14.7,27.77,44.35,21.5,26.97,56.79,38,25.22,50.42,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-03
 WatchingTV,24.61,56.66,214.2,26.09,48.69,14.7,27.77,44.35,21.5,26.96,56.97,40,25.21,50.42,31.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-03
 WatchingTV,24.62,56.66,237.3,26.09,48.69,14.7,27.76,44.35,21.5,26.96,56.97,40,25.22,50.42,18,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-03
 WatchingTV,24.62,56.66,186.9,26.09,48.69,14.7,27.77,44.35,30.1,26.98,57.28,42,25.22,50.42,9,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-04
 WatchingTV,24.61,56.66,201.6,26.09,48.69,14.7,27.75,44.35,30.1,26.98,57.28,48,25.23,50.31,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-06
 WatchingTV,24.61,56.66,201.6,26.07,48.69,12.6,27.76,44.35,34.4,26.99,57.4,48,25.22,50.29,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-06
 WatchingTV,24.6,56.66,178.5,26.09,48.69,12.6,27.75,44.35,23.65,27,57.28,40,25.21,50.24,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-08
 WatchingTV,24.6,56.66,178.5,26.07,48.69,6.3,27.76,44.35,23.65,27,57.28,40,25.21,50.24,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-08
 WatchingTV,24.6,56.66,189,26.07,48.69,6.3,27.76,44.35,25.8,26.98,56.97,46,25.21,50.18,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-09
 WatchingTV,24.6,56.66,207.9,26.07,48.69,8.4,27.75,44.35,19.35,26.98,56.3,46,25.2,50.18,18,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-10
 WatchingTV,24.61,56.66,218.4,26.09,48.69,8.4,27.74,44.33,23.65,26.98,55.82,54,25.21,50.18,4.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-11
 WatchingTV,24.62,56.72,237.3,26.07,48.69,14.7,27.75,44.46,17.2,26.99,55.57,40,25.2,50.18,13.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-12
 WatchingTV,24.6,56.72,170.1,26.08,48.69,4.2,27.75,44.53,19.35,27,55.46,40,25.2,50.18,22.5,  on_99_53,  off,  off,  off,  off,  off,  off,  standby,  off,  standby,  on,  off,  standby,  standby,  standby,  standby,  standby,  standby,  off,  off, on,  off,  off,  off,  2014-08-11-05-53-13
