Activity,livingroom_luminance
Reading,239.4
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,245.7
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,241.5
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,243.6
Reading,243.6
Reading,216.3
Reading,226.8
Reading,226.8
Reading,228.9
Reading,228.9
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,239.4
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,243.6
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,237.3
Reading,235.2
Reading,235.2
Reading,235.2
Reading,235.2
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,233.1
Reading,231
Reading,231
Reading,231
Reading,231
Reading,231
Reading,231
Reading,231
Reading,231
Reading,231
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,54.6
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,39.9
Studying,39.9
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,46.2
Studying,46.2
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,46.2
Studying,54.6
Studying,42
Studying,46.2
Studying,46.2
Studying,46.2
Studying,46.2
Studying,48.3
Studying,39.9
Studying,42
Studying,44.1
Studying,44.1
Studying,48.3
Studying,39.9
Studying,39.9
Studying,58.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,44.1
Studying,44.1
Studying,46.2
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,48.3
Studying,48.3
Studying,42
Studying,52.5
Studying,48.3
Studying,37.8
Studying,37.8
Studying,52.5
Studying,42
Studying,52.5
Studying,42
Studying,50.4
Studying,42
Studying,48.3
Studying,42
Studying,46.2
Studying,46.2
Studying,46.2
Studying,39.9
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,46.2
Studying,48.3
Studying,37.8
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,46.2
Studying,50.4
Studying,50.4
Studying,42
Studying,42
Studying,48.3
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,39.9
Studying,39.9
Studying,44.1
Studying,37.8
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,39.9
Studying,44.1
Studying,39.9
Studying,39.9
Studying,39.9
Studying,42
Studying,44.1
Studying,37.8
Studying,37.8
Studying,44.1
Studying,46.2
Studying,46.2
Studying,42
Studying,50.4
Studying,50.4
Studying,50.4
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,52.5
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,44.1
Studying,44.1
Studying,39.9
Studying,50.4
Studying,37.8
Studying,42
Studying,42
Studying,46.2
Studying,46.2
Studying,48.3
Studying,39.9
Studying,48.3
Studying,48.3
Studying,39.9
Studying,42
Studying,42
Studying,46.2
Studying,37.8
Studying,46.2
Studying,46.2
Studying,46.2
Studying,46.2
Studying,48.3
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,48.3
Studying,39.9
Studying,54.6
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,46.2
Studying,48.3
Studying,42
Studying,42
Studying,42
Studying,42
Studying,50.4
Studying,37.8
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,46.2
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,35.7
Studying,46.2
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,48.3
Studying,48.3
Studying,48.3
Studying,48.3
Studying,48.3
Studying,48.3
Studying,37.8
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,48.3
Studying,39.9
Studying,46.2
Studying,39.9
Studying,50.4
Studying,44.1
Studying,50.4
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,39.9
Studying,44.1
Studying,46.2
Studying,46.2
Studying,46.2
Studying,46.2
Studying,39.9
Studying,39.9
Studying,44.1
Studying,46.2
Studying,46.2
Studying,39.9
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,52.5
Studying,46.2
Studying,46.2
Studying,39.9
Studying,50.4
Studying,50.4
Studying,37.8
Studying,37.8
Studying,39.9
Studying,44.1
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,52.5
Studying,35.7
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,35.7
Studying,42
Studying,44.1
Studying,52.5
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,44.1
Studying,35.7
Studying,46.2
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,44.1
Studying,44.1
Studying,48.3
Studying,42
Studying,42
Studying,35.7
Studying,44.1
Studying,44.1
Studying,35.7
Studying,42
Studying,44.1
Studying,44.1
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,48.3
Studying,39.9
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,39.9
Studying,39.9
Studying,44.1
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,52.5
Studying,39.9
Studying,46.2
Studying,46.2
Studying,46.2
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,50.4
Studying,50.4
Studying,44.1
Studying,44.1
Studying,37.8
Studying,52.5
Studying,37.8
Studying,37.8
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,44.1
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,37.8
Studying,39.9
Studying,50.4
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,35.7
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,42
Studying,50.4
Studying,50.4
Studying,37.8
Studying,37.8
Studying,44.1
Studying,44.1
Studying,37.8
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,39.9
Studying,39.9
Studying,46.2
Studying,37.8
Studying,50.4
Studying,35.7
Studying,39.9
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,37.8
Studying,37.8
Studying,37.8
Studying,33.6
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,35.7
Studying,46.2
Studying,33.6
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,50.4
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,42
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,42
Studying,35.7
Studying,46.2
Studying,37.8
Studying,42
Studying,39.9
Studying,35.7
Studying,39.9
Studying,42
Studying,42
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,42
Studying,35.7
Studying,39.9
Studying,44.1
Studying,50.4
Studying,37.8
Studying,37.8
Studying,42
Studying,42
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,44.1
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,46.2
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,44.1
Studying,35.7
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,42
Studying,35.7
Studying,35.7
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,35.7
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,37.8
Studying,44.1
Studying,44.1
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,44.1
Studying,44.1
Studying,35.7
Studying,35.7
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,39.9
Studying,39.9
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,44.1
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,39.9
Studying,39.9
Studying,44.1
Studying,35.7
Studying,35.7
Studying,37.8
Studying,44.1
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,35.7
Studying,37.8
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,48.3
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,46.2
Studying,37.8
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,35.7
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,44.1
Studying,44.1
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,42
Studying,42
Studying,42
Studying,42
Studying,42
Studying,44.1
Studying,42
Studying,42
Studying,42
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,35.7
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,46.2
Studying,35.7
Studying,42
Studying,35.7
Studying,39.9
Studying,39.9
Studying,46.2
Studying,37.8
Studying,39.9
Studying,35.7
Studying,44.1
Studying,44.1
Studying,44.1
Studying,44.1
Studying,37.8
Studying,52.5
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,39.9
Studying,35.7
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,46.2
Studying,35.7
Studying,35.7
Studying,42
Studying,35.7
Studying,39.9
Studying,35.7
Studying,37.8
Studying,37.8
Studying,39.9
Studying,39.9
Studying,35.7
Studying,35.7
Studying,35.7
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
Studying,37.8
